Game ID,Date,Away Team,Home Team,Away Roster,Home Roster,Away Score,Home Score,Away Goalie,Home Goalie
401560445,"7:30 PM, April 6, 2024",FLA,BOS,"A. Barkov, S. Bennett, N. Cousins, J. Gadjovich, R. Lomberg, A. Lundell, E. Luostarinen, S. Reinhart, E. Rodrigues, K. Stenlund, V. Tarasenko, M. Tkachuk, O. Ekman-Larsson, G. Forsling, D. Kulikov, J. Mahura, N. Mikkola, B. Montour","J. Beecher, J. Boqvist, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, P. Zacha, J. van Riemsdyk, B. Carlo, M. Grzelcyk, H. Lindholm, C. McAvoy, A. Peeke, P. Wotherspoon",2,3,S. Bobrovsky,J. Swayman


