Game ID,Date,Away Team,Home Team,Away Roster,Home Roster,Away Score,Home Score,Away Goalie,Home Goalie
401459601,"2:00 AM, March 8, 2023",STL,ARI,"N. Alexandrov, S. Blais, L. Brown, P. Buchnevich, K. Kapanen, J. Kyrou, T. Pitlick, B. Saad, B. Schenn, R. Thomas, A. Toropchenko, J. Vrana, J. Faulk, T. Krug, N. Leddy, C. Parayko, M. Scandella, T. Tucker","T. Boyd, L. Crouse, L. Dauphin, J. Dea, C. Fischer, B. Hayton, B. Imama, Z. Kassian, C. Keller, M. Maccelli, J. McBain, N. Schmaltz, J. Brown, C. Mackey, J.J. Moser, P. Nemeth, V. Soderstrom, J. Valimaki",2,6,J. Binnington,K. Vejmelka
401459482,"12:00 AM, February 19, 2023",MTL,TOR,"J. Anderson, J. Armia, A. Belzile, E. Dadonov, J. Drouin, C. Dvorak, R. Harvey-Pinard, M. Hoffman, M. Pezzetta, R. Pitlick, N. Suzuki, J. Ylonen, J. Barron, J. Harris, J. Kovacevic, M. Matheson, D. Savard, C. Schueneman","N. Acciari, Z. Aston-Reese, M. Bunting, P. Engvall, C. Jarnkrok, D. Kampf, A. Kerfoot, M. Marner, A. Matthews, W. Nylander, R. O'Reilly, J. Tavares, T. Brodie, M. Giordano, J. Holl, T. Liljegren, M. Rielly, R. Sandin",1,5,J. Allen,J. Woll
401459347,"12:00 AM, January 25, 2023",BOS,MTL,"P. Bergeron, C. Coyle, N. Foligno, T. Frederic, A.J. Greer, T. Hall, J. Koppanen, D. Krejci, B. Marchand, D. Pastrnak, C. Smith, P. Zacha, B. Carlo, C. Clifton, D. Forbort, M. Grzelcyk, H. Lindholm, C. McAvoy","J. Anderson, A. Belzile, K. Dach, E. Dadonov, C. Dvorak, R. Harvey-Pinard, M. Hoffman, M. Pezzetta, R. Pitlick, N. Suzuki, J. Ylonen, J. Barron, J. Edmundson, J. Harris, J. Kovacevic, M. Matheson, D. Savard, A. Xhekaj",4,2,J. Swayman,S. Montembeault
401459519,"12:00 AM, February 25, 2023",OTT,CAR,"D. Batherson, D. Brassard, A. DeBrincat, D. Gambrell, J. Gauthier, C. Giroux, R. Greig, M. Joseph, S. Pinto, T. Stutzle, B. Tkachuk, A. Watson, E. Brannstrom, T. Chabot, T. Hamonic, N. Holden, J. Sanderson, A. Zub","S. Aho, J. Fast, S. Jarvis, J. Kotkaniemi, J. Martinook, M. Necas, S. Noesen, J. Staal, P. Stastny, D. Stepan, A. Svechnikov, T. Teravainen, B. Burns, J. Chatfield, B. Pesce, B. Skjei, J. Slavin, C. de Haan",0,4,C. Talbot,A. Raanta
401459890,"12:30 AM, April 14, 2023",PHI,CHI,"W. Allison, N. Cates, N. Deslauriers, J. Farabee, M. Frost, K. Hayes, T. Konecny, T. Laczynski, S. Laughton, B. Lemieux, O. Tippett, J. van Riemsdyk, J. Braun, I. Provorov, R. Ristolainen, T. Sanheim, N. Seeler, C. York","J. Anderson, A. Athanasiou, A. Bjork, J. Dickinson, M. Entwistle, T. Johnson, R. Johnson, B. Katchouk, J. Khaira, J. Toews, A. Wagner, A. Englund, S. Jones, C. Jones, W. Kaiser, I. Mitchell, C. Murphy, N. Zaitsev",5,4,F. Sandstrom,A. Stalock
401459230,"12:00 AM, January 9, 2023",STL,MIN,"N. Acciari, N. Alexandrov, I. Barbashev, P. Buchnevich, J. Kyrou, J. Neighbours, T. Pitlick, B. Saad, B. Schenn, R. Thomas, A. Toropchenko, N. Walker, J. Faulk, N. Mikkola, C. Parayko, C. Rosen, S. Santini, T. Tucker","M. Boldy, C. Dewar, B. Duhaime, J. Eriksson Ek, M. Foligno, F. Gaudreau, R. Hartman, K. Kaprizov, R. Reaves, M. Shaw, S. Steel, C. Addison, J. Brodin, M. Dumba, A. Goligoski, J. Merrill, J. Middleton, J. Spurgeon",3,0,T. Greiss,F. Gustavsson
401458859,"12:00 AM, November 18, 2022",NJ,TOR,"N. Bastian, J. Boqvist, J. Bratt, E. Haula, N. Hischier, J. Hughes, M. McLeod, D. Mercer, Y. Sharangovich, T. Tatar, M. Wood, F. Zetterlund, R. Graves, D. Hamilton, J. Marino, D. Severson, J. Siegenthaler, B. Smith","Z. Aston-Reese, M. Bunting, P. Engvall, P. Holmberg, C. Jarnkrok, D. Kampf, A. Kerfoot, D. Malgin, M. Marner, A. Matthews, W. Nylander, J. Tavares, J. Benn, M. Giordano, J. Holl, T. Liljegren, M. Rielly, R. Sandin",3,2,V. Vanecek,M. Murray
401459661,"11:00 PM, March 14, 2023",VGK,PHI,"M. Amadio, I. Barbashev, T. Blueger, P. Cotter, P. Dorofeyev, J. Eichel, B. Howden, W. Karlsson, P. Kessel, J. Marchessault, R. Smith, C. Stephenson, N. Hague, A. Martinez, B. McNabb, A. Pietrangelo, S. Theodore, Z. Whitecloud","K. Bellows, N. Cates, N. Deslauriers, J. Farabee, T. Foerster, M. Frost, K. Hayes, T. Laczynski, S. Laughton, B. Lemieux, O. Tippett, J. van Riemsdyk, T. DeAngelo, I. Provorov, R. Ristolainen, T. Sanheim, N. Seeler, C. York",5,3,J. Quick,F. Sandstrom
401459273,"3:30 AM, January 15, 2023",NJ,LA,"J. Boqvist, J. Bratt, N. Foote, E. Haula, N. Hischier, J. Hughes, M. McLeod, D. Mercer, O. Palat, Y. Sharangovich, T. Tatar, M. Wood, R. Graves, D. Hamilton, N. Okhotiuk, D. Severson, J. Siegenthaler, B. Smith","J. Anderson-Dolan, V. Arvidsson, Q. Byfield, P. Danault, K. Fiala, A. Iafallo, A. Kempe, A. Kopitar, R. Kupari, B. Lemieux, B. Lizotte, G. Vilardi, M. Anderson, D. Doughty, S. Durzi, A. Edler, M. Roy, S. Walker",5,2,M. Blackwood,J. Quick
401459856,"8:00 PM, April 8, 2023",EDM,SJ,"N. Bjugstad, L. Draisaitl, W. Foegele, Z. Hyman, M. Janmark, E. Kane, K. Kostin, C. McDavid, R. Nugent-Hopkins, D. Ryan, K. Yamamoto, E. Bouchard, P. Broberg, J. Demers, V. Desharnais, M. Ekholm, B. Kulak, D. Nurse","T. Bordeleau, L. Couture, N. Gregor, T. Hertl, K. Labanc, S. Lorentz, J. Peterson, A. Raska, N. Sturm, E. Svechnikov, F. Zetterlund, M. Benning, M. Ferraro, E. Karlsson, J. MacDonald, R. Simek, H. Thrun, M. Vlasic",6,1,S. Skinner,J. Reimer
401459509,"12:00 AM, February 24, 2023",MIN,CBJ,"M. Boldy, C. Dewar, B. Duhaime, J. Eriksson Ek, M. Foligno, F. Gaudreau, J. Greenway, R. Hartman, K. Kaprizov, R. Reaves, M. Shaw, M. Zuccarello, C. Addison, M. Dumba, A. Goligoski, D. Mermis, J. Middleton, J. Spurgeon","E. Bemstrom, L. Foudy, J. Gaudreau, B. Jenner, K. Johnson, S. Kuraly, P. Laine, K. Marchenko, M. Olivier, L. Pederson, E. Robinson, J. Roslovic, G. Bayreuther, T. Berni, N. Blankenburg, A. Boqvist, E. Gudbranson, A. Peeke",2,0,M. Fleury,J. Korpisalo
401458846,"12:30 AM, November 17, 2022",STL,CHI,"N. Acciari, N. Alexandrov, I. Barbashev, P. Buchnevich, J. Kyrou, J. Leivo, R. O'Reilly, T. Pitlick, B. Saad, B. Schenn, V. Tarasenko, R. Thomas, J. Faulk, T. Krug, N. Leddy, N. Mikkola, C. Rosen, T. Tucker","A. Athanasiou, C. Blackwell, J. Dickinson, M. Domi, M. Entwistle, P. Kane, B. Katchouk, J. Khaira, P. Kurashev, S. Lafferty, T. Raddysh, J. Toews, J. Johnson, C. Jones, J. McCabe, C. Murphy, A. Regula, J. Tinordi",5,2,J. Binnington,A. Soderblom
401458646,"11:30 PM, October 19, 2022",PHI,FLA,"W. Allison, N. Cates, J. Cates, N. Deslauriers, J. Farabee, M. Frost, K. Hayes, T. Konecny, T. Laczynski, S. Laughton, Z. MacEwen, J. van Riemsdyk, J. Braun, T. DeAngelo, I. Provorov, T. Sanheim, N. Seeler, E. Zamula","R. Balcers, A. Barkov, S. Bennett, N. Cousins, P. Hornqvist, R. Lomberg, A. Lundell, E. Luostarinen, S. Reinhart, M. Tkachuk, C. Verhaeghe, C. White, L. Carlsson, G. Forsling, R. Gudas, M. Kiersted, J. Mahura, M. Staal",3,4,F. Sandstrom,S. Bobrovsky
401459748,"11:00 PM, March 25, 2023",CBJ,MTL,"E. Bemstrom, T. Fix-Wolansky, L. Foudy, J. Gaudreau, B. Jenner, K. Johnson, S. Kuraly, K. Marchenko, H. McKown, L. Pederson, E. Robinson, J. Roslovic, G. Bayreuther, T. Berni, N. Blankenburg, A. Boqvist, J. Christiansen, A. Peeke","A. Belzile, K. Dach, J. Drouin, J. Evans, B. Gallagher, D. Gurianov, R. Harvey-Pinard, M. Hoffman, M. Pezzetta, N. Suzuki, C. Tierney, J. Ylonen, J. Barron, J. Edmundson, J. Harris, J. Kovacevic, M. Matheson, D. Savard",2,8,E. Merzlikins,S. Montembeault
401459372,"12:00 AM, January 28, 2023",DET,NYI,"J. Berggren, T. Bertuzzi, A. Copp, A. Erne, R. Fabbri, D. Kubalik, D. Larkin, D. Perron, M. Rasmussen, L. Raymond, P. Suter, J. Veleno, B. Chiarot, F. Hronek, G. Lindstrom, O. Maatta, M. Seider, J. Walman","J. Bailey, M. Barzal, A. Beauvillier, C. Cizikas, S. Holmstrom, A. Lee, M. Martin, B. Nelson, J. Pageau, K. Palmieri, Z. Parise, A. Raty, S. Aho, S. Bolduc, S. Mayfield, A. Pelech, R. Pulock, A. Romanov",0,2,M. Hellberg,I. Sorokin
401458964,"3:00 AM, December 2, 2022",FLA,VAN,"S. Bennett, N. Cousins, A. Heponiemi, P. Hornqvist, R. Lomberg, A. Lundell, E. Luostarinen, S. Reinhart, E. Staal, M. Tkachuk, C. Verhaeghe, C. White, A. Ekblad, G. Forsling, R. Gudas, J. Mahura, B. Montour, M. Staal","N. Aman, B. Boeser, S. Dries, C. Garland, N. Hoglander, B. Horvat, D. Joshua, A. Kuzmenko, C. Lazar, I. Mikheyev, J.T. Miller, E. Pettersson, E. Bear, O. Ekman-Larsson, Q. Hughes, T. Myers, L. Schenn, R. Stillman",5,1,S. Knight,T. Demko
401459458,"3:00 AM, February 16, 2023",NYR,VAN,"F. Chytil, J. Gauthier, B. Goodrow, K. Kakko, C. Kreider, A. Lafreniere, J. Leschyshyn, A. Panarin, V. Tarasenko, V. Trocheck, J. Vesey, M. Zibanejad, A. Fox, R. Lindgren, N. Mikkola, K. Miller, B. Schneider, J. Trouba","N. Aman, A. Beauvillier, B. Boeser, P. Di Giuseppe, S. Dries, C. Garland, D. Joshua, A. Kuzmenko, C. Lazar, J.T. Miller, E. Pettersson, V. Podkolzin, E. Bear, O. Ekman-Larsson, Q. Hughes, T. Myers, L. Schenn, R. Stillman",6,4,I. Shesterkin,A. Silovs
401459900,"11:00 PM, April 13, 2023",DET,TB,"J. Berggren, A. Chiasson, A. Copp, A. Czarnik, A. Erne, D. Kubalik, D. Larkin, D. Perron, L. Raymond, P. Suter, J. Veleno, B. Chiarot, R. Hagg, G. Lindstrom, O. Maatta, J. Oesterle, M. Seider, J. Walman","P. Bellemare, A. Cirelli, R. Colton, M. Eyssimont, B. Hagel, A. Killorn, N. Kucherov, P. Maroon, N. Paul, C. Perry, B. Point, S. Stamkos, Z. Bogosian, I. Cole, H. Fleury, N. Perbix, D. Raddysh, M. Sergachev",0,5,V. Husso,B. Elliott
401459667,"11:00 PM, March 15, 2023",COL,TOR,"A. Cogliano, J.T. Compher, L. Eller, A. Galchenyuk, N. MacKinnon, D. Malgin, A. Newhook, V. Nichushkin, M. Nieto, L. O'Connor, M. Rantanen, E. Rodrigues, B. Byram, S. Girard, B. Hunt, J. Johnson, C. Makar, D. Toews","N. Acciari, Z. Aston-Reese, M. Bunting, C. Jarnkrok, D. Kampf, A. Kerfoot, S. Lafferty, M. Marner, A. Matthews, W. Nylander, J. Tavares, T. Brodie, M. Giordano, E. Gustafsson, J. Holl, T. Liljegren, J. McCabe, M. Rielly",2,1,A. Georgiev,I. Samsonov
401459471,"12:00 AM, February 18, 2023",CHI,OTT,"A. Athanasiou, C. Blackwell, J. Dickinson, M. Domi, C. Guttman, T. Johnson, R. Johnson, P. Kane, B. Katchouk, P. Kurashev, S. Lafferty, T. Raddysh, J. Johnson, S. Jones, C. Jones, J. McCabe, I. Mitchell, C. Murphy","D. Batherson, D. Brassard, A. DeBrincat, D. Gambrell, C. Giroux, R. Greig, M. Joseph, P. Kelly, T. Motte, S. Pinto, T. Stutzle, B. Tkachuk, E. Brannstrom, T. Chabot, T. Hamonic, J. Larsson, N. Zaitsev, A. Zub",4,3,P. Mrazek,M. Sogaard
401459067,"12:00 AM, December 16, 2022",CBJ,TB,"Y. Chinakhov, L. Foudy, J. Gaudreau, B. Jenner, K. Johnson, S. Kuraly, P. Laine, K. Marchenko, G. Nyquist, M. Olivier, J. Roslovic, C. Sillinger, T. Berni, M. Bjork, J. Christiansen, V. Gavrikov, E. Gudbranson, A. Peeke","P. Bellemare, A. Cirelli, R. Colton, B. Hagel, A. Killorn, N. Kucherov, P. Maroon, V. Namestnikov, N. Paul, C. Perry, B. Point, S. Stamkos, Z. Bogosian, E. Cernak, I. Cole, H. Fleury, V. Hedman, N. Perbix",1,4,D. Tarasov,B. Elliott
401459215,"12:00 AM, January 7, 2023",NSH,WSH,"M. Duchene, F. Forsberg, C. Glass, M. Granlund, M. Jankowski, T. Jeannot, R. Johansen, N. Niederreiter, T. Novak, J. Parssinen, C. Sissons, Y. Trenin, A. Carrier, M. Ekholm, D. Fabbro, R. Josi, J. Lauzon, R. McDonagh","N. Aube-Kubel, N. Dowd, L. Eller, G. Hathaway, M. Johansson, E. Kuznetsov, A. Mantha, S. Milano, T.J. Oshie, A. Ovechkin, C. Sheary, D. Strome, M. Fehervary, E. Gustafsson, M. Irwin, N. Jensen, D. Orlov, T. van Riemsdyk",3,2,K. Lankinen,C. Lindgren
401459684,"2:30 AM, March 19, 2023",CHI,ARI,"J. Anderson, A. Athanasiou, J. Dickinson, M. Entwistle, M. Hardman, T. Johnson, B. Katchouk, J. Khaira, P. Kurashev, T. Raddysh, L. Reichel, B. Robinson, S. Jones, C. Jones, W. Kaiser, C. Murphy, J. Tinordi, N. Zaitsev","T. Boyd, L. Crouse, L. Dauphin, C. Fischer, B. Hayton, Z. Kassian, C. Keller, M. Maccelli, J. McBain, L. O'Brien, B. Ritchie, N. Schmaltz, M. Kesselring, C. Mackey, J.J. Moser, P. Nemeth, V. Soderstrom, J. Valimaki",2,4,A. Stalock,I. Prosvetov
401459382,"12:30 AM, January 29, 2023",VGK,NYI,"M. Amadio, W. Carrier, P. Cotter, J. Eichel, B. Howden, W. Karlsson, P. Kessel, K. Kolesar, J. Marchessault, N. Roy, R. Smith, C. Stephenson, N. Hague, B. Hutton, A. Martinez, B. McNabb, A. Pietrangelo, S. Theodore","J. Bailey, M. Barzal, A. Beauvillier, C. Cizikas, S. Holmstrom, A. Lee, M. Martin, B. Nelson, J. Pageau, K. Palmieri, Z. Parise, A. Raty, S. Aho, S. Bolduc, S. Mayfield, A. Pelech, R. Pulock, A. Romanov",1,2,L. Thompson,S. Varlamov
401459304,"3:00 AM, January 19, 2023",DAL,SJ,"J. Benn, T. Dellandrea, R. Faksa, L. Glendening, D. Gurianov, W. Johnston, J. Kiviranta, M. Marchment, F. Olofsson, J. Pavelski, J. Robertson, T. Seguin, J. Hakanpaa, M. Heiskanen, E. Lindell, N. Lundkvist, C. Miller, R. Suter","A. Barabanov, N. Bonino, L. Couture, M. Eyssimont, J. Gadjovich, N. Gregor, T. Hertl, O. Lindblom, S. Lorentz, T. Meier, M. Nieto, N. Sturm, M. Benning, M. Ferraro, S. Harrington, E. Karlsson, J. Megna, M. Vlasic",3,5,J. Oettinger,J. Reimer
401459826,"12:00 AM, April 5, 2023",PHI,STL,"W. Allison, N. Cates, N. Deslauriers, J. Farabee, M. Frost, K. Hayes, T. Konecny, S. Laughton, B. Lemieux, O. Tippett, J. van Riemsdyk, R. Attard, T. DeAngelo, I. Provorov, R. Ristolainen, T. Sanheim, N. Seeler, C. York","S. Blais, L. Brown, K. Kapanen, J. Kyrou, J. Leivo, J. Neighbours, T. Pitlick, B. Saad, B. Schenn, A. Toropchenko, J. Vrana, N. Walker, J. Faulk, M. Kessel, T. Krug, N. Leddy, C. Parayko, C. Rosen",2,4,S. Ersson,J. Binnington
401458851,"12:00 AM, November 18, 2022",MTL,CBJ,"J. Anderson, C. Caufield, K. Dach, E. Dadonov, C. Dvorak, J. Evans, B. Gallagher, M. Hoffman, S. Monahan, M. Pezzetta, J. Slafkovsky, N. Suzuki, J. Edmundson, K. Guhle, J. Harris, J. Kovacevic, D. Savard, A. Xhekaj","E. Bemstrom, Y. Chinakhov, L. Foudy, J. Gaudreau, B. Jenner, K. Johnson, S. Kuraly, G. Nyquist, M. Olivier, E. Robinson, J. Roslovic, C. Sillinger, G. Bayreuther, M. Bjork, J. Christiansen, V. Gavrikov, E. Gudbranson, A. Peeke",4,6,S. Montembeault,J. Korpisalo
401459326,"11:00 PM, January 21, 2023",MIN,FLA,"M. Boldy, C. Dewar, B. Duhaime, J. Eriksson Ek, F. Gaudreau, J. Greenway, R. Hartman, K. Kaprizov, R. Reaves, M. Shaw, S. Steel, M. Zuccarello, C. Addison, J. Brodin, A. Goligoski, J. Merrill, J. Middleton, J. Spurgeon","A. Barkov, S. Bennett, N. Cousins, G. Denisenko, R. Lomberg, A. Lundell, E. Luostarinen, S. Reinhart, G. Smith, C. Tierney, M. Tkachuk, C. Verhaeghe, A. Ekblad, G. Forsling, R. Gudas, J. Mahura, B. Montour, M. Staal",3,5,F. Gustavsson,A. Lyon
401459549,"2:00 AM, March 1, 2023",BOS,CGY,"P. Bergeron, C. Coyle, J. DeBrusk, N. Foligno, T. Frederic, A.J. Greer, G. Hathaway, D. Krejci, B. Marchand, T. Nosek, D. Pastrnak, P. Zacha, C. Clifton, D. Forbort, M. Grzelcyk, H. Lindholm, C. McAvoy, D. Orlov","M. Backlund, B. Coleman, D. Dube, W. Duehr, J. Huberdeau, N. Kadri, T. Lewis, E. Lindholm, M. Lucic, A. Mangiapane, J. Pelletier, T. Toffoli, R. Andersson, D. Gilbert, N. Hanifin, C. Tanev, M. Weegar, N. Zadorov",4,3,L. Ullmark,D. Vladar
